timestamp,player,tournament,surface,betfair_odds,our_prob,implied_prob,edge,ev,base_units,odds_category,odds_cap,edge_override,final_units,stake_tier,is_value,notes
2026-01-19T20:24:07.934206,Test Player 1,Test Tournament,Hard,1.5,72.7,66.7,6.0,9.0,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:19.957989,Pedro Boscardin Dias,Itajai Challenger 2026,Grass,1.82,61.6,54.9,6.7,12.1,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:20.074094,Thiago Monteiro,Itajai Challenger 2026,Grass,1.48,74.7,67.6,7.1,10.6,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:20.192203,Igor Marcondes,Itajai Challenger 2026,Grass,2.1,63.3,47.6,15.7,32.9,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:20.361357,Cristian Garin,Men's Australian Open 2026,Hard,2.66,53.0,37.6,15.4,41.0,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:20.542521,Viktorija Golubic,Ladies Australian Open 2026,Hard,1.99,56.8,50.3,6.5,13.0,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:31.416546,Pedro Boscardin Dias,Itajai Challenger 2026,Grass,1.82,61.6,54.9,6.7,12.1,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:31.538658,Thiago Monteiro,Itajai Challenger 2026,Grass,1.48,74.7,67.6,7.1,10.6,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:31.658837,Igor Marcondes,Itajai Challenger 2026,Grass,2.1,63.3,47.6,15.7,32.9,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:31.834076,Cristian Garin,Men's Australian Open 2026,Hard,2.66,53.0,37.6,15.4,41.0,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:32.000598,Viktorija Golubic,Ladies Australian Open 2026,Hard,1.99,56.8,50.3,6.5,13.0,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:32.189557,Carlos Taberner,Men's Australian Open 2026,Hard,10.5,11.0,9.5,1.5,15.5,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:32.517855,Panna Udvardy,Ladies Australian Open 2026,Hard,7.6,16.3,13.2,3.1,23.9,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:32.706027,Sara Bejlek,Ladies Australian Open 2026,Hard,2.38,60.6,42.0,18.6,44.2,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:32.997240,Leylah Fernandez,Ladies Australian Open 2026,Hard,1.35,81.1,74.1,7.0,9.5,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:33.128657,Taylah Preston,Ladies Australian Open 2026,Hard,2.84,45.7,35.2,10.5,29.8,2,medium,3,False,2.0,confident,True,
2026-01-19T20:25:33.363382,Oleksandra Oliynykova,Ladies Australian Open 2026,Hard,19.0,13.0,5.3,7.7,147.0,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-19T20:25:33.528534,Lorenzo Musetti,Men's Australian Open 2026,Hard,1.27,83.1,78.7,4.4,5.5,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:33.695688,Ethan Quinn,Men's Australian Open 2026,Hard,2.2,53.7,45.5,8.2,18.1,1,medium,3,False,1.0,standard,True,
2026-01-19T20:25:34.063021,Alex Michelsen,Men's Australian Open 2026,Hard,2.5,47.1,40.0,7.1,17.7,1,medium,3,False,1.0,standard,True,
2026-01-19T20:25:34.229172,Eliot Spizzirri,Men's Australian Open 2026,Hard,2.68,46.9,37.3,9.6,25.7,1,medium,3,False,1.0,standard,True,
2026-01-19T20:25:34.392321,Nishesh Basavareddy,Men's Australian Open 2026,Hard,1.64,65.9,61.0,4.9,8.1,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:34.553469,Elisabetta Cocciaretto,Ladies Australian Open 2026,Hard,1.29,82.4,77.5,4.9,6.3,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:35.124989,Sloane Stephens,Ladies Australian Open 2026,Hard,1.45,80.0,69.0,11.0,16.0,2,short,3,False,2.0,confident,True,
2026-01-19T20:25:35.467300,Kaja Juvan,Ladies Australian Open 2026,Hard,21.0,19.9,4.8,15.1,317.9,3,longshot,1,False,1.0,strong,True,capped_from_3_to_1.0;longshot_warning
2026-01-19T20:25:35.583406,Jakub Mensik,Men's Australian Open 2026,Hard,1.27,86.8,78.7,8.1,10.2,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:35.746555,Dane Sweeny,Men's Australian Open 2026,Hard,2.62,40.9,38.2,2.7,7.2,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:35.906700,Sonay Kartal,Ladies Australian Open 2026,Hard,2.72,52.9,36.8,16.1,43.9,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:36.145919,Hubert Hurkacz,Men's Australian Open 2026,Hard,1.43,76.6,69.9,6.7,9.5,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:36.261023,Jelena Ostapenko,Ladies Australian Open 2026,Hard,1.96,67.2,51.0,16.2,31.7,3,short,3,False,3.0,strong,True,
2026-01-19T20:25:36.432179,Yibing Wu,Men's Australian Open 2026,Hard,1.28,89.9,78.1,11.8,15.1,2,short,3,False,2.0,confident,True,
2026-01-19T20:25:36.853563,Rafael Jodar,Men's Australian Open 2026,Hard,1.42,78.9,70.4,8.5,12.0,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:37.013709,Ugo Humbert,Men's Australian Open 2026,Hard,2.64,41.5,37.9,3.6,9.6,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:37.205884,Jan-Lennard Struff,Men's Australian Open 2026,Hard,1.45,76.8,69.0,7.8,11.4,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:37.432090,Sorana Cirstea,Ladies Australian Open 2026,Hard,1.92,65.9,52.1,13.8,26.5,2,short,3,False,2.0,confident,True,
2026-01-19T20:25:37.547195,Daria Kasatkina,Ladies Australian Open 2026,Hard,1.46,74.1,68.5,5.6,8.2,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:37.613255,Hyeon Chung,Phan Thiet Challenger 2026,Grass,2.3,47.9,43.5,4.4,10.2,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:37.686322,Bellucci/Marozsan,Men's Australian Open 2026,Hard,8.6,13.0,11.6,1.4,11.8,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:37.848469,Tomas Machac,Men's Australian Open 2026,Hard,1.76,65.3,56.8,8.5,14.9,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:38.148743,Marek Gengel,Phan Thiet Challenger 2026,Grass,1.53,72.7,65.4,7.3,11.2,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:38.395446,Atmane/Muller,Men's Australian Open 2026,Hard,8.0,14.0,12.5,1.5,12.0,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:38.537575,Johnson/Zielinski,Men's Australian Open 2026,Hard,1.47,72.7,68.0,4.7,6.9,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:38.605637,Danilovic/Potapova,Ladies Australian Open 2026,Hard,1.28,85.6,78.1,7.5,9.6,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:38.782991,Ha Minh Duc Vu,Phan Thiet Challenger 2026,Grass,26.0,9.1,3.8,5.3,136.6,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-19T20:25:38.800525,Soonwoo Kwon,Phan Thiet Challenger 2026,Grass,1.78,60.1,56.2,3.9,7.0,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:39.211649,Omar Jasika,Phan Thiet Challenger 2026,Grass,5.3,20.5,18.9,1.6,8.6,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:39.335451,Ilia Simakin,Phan Thiet Challenger 2026,Grass,1.97,53.4,50.8,2.6,5.2,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:39.405515,Aoyama/Linette,Ladies Australian Open 2026,Hard,1.46,72.7,68.5,4.2,6.1,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:40.029083,Hugo Gaston,Men's Australian Open 2026,Hard,70.0,9.4,1.4,8.0,558.0,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-19T20:25:40.409429,Lukas Neumayer,Soma Bay Challenger 2026,Grass,1.87,61.3,53.5,7.8,14.6,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:40.529538,Naomi Osaka,Ladies Australian Open 2026,Hard,1.26,85.8,79.4,6.4,8.1,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:41.087363,August Holmgren,Oeiras Challenger 2026,Grass,3.0,46.7,33.3,13.4,40.1,2,medium,3,False,2.0,confident,True,
2026-01-19T20:25:41.296553,Guy Den Ouden,Soma Bay Challenger 2026,Grass,2.02,53.3,49.5,3.8,7.7,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:41.356607,Rodrigo Pacheco Mendez,Soma Bay Challenger 2026,Grass,1.41,75.1,70.9,4.2,5.9,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:41.462704,Geoffrey Blancaneaux,Soma Bay Challenger 2026,Grass,2.34,48.0,42.7,5.3,12.3,1,medium,3,False,1.0,standard,True,
2026-01-19T20:25:42.313479,Lautaro Midon,Itajai Challenger 2026,Grass,2.3,60.6,43.5,17.1,39.4,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:42.417575,Adolfo Daniel Vallejo,Itajai Challenger 2026,Grass,1.43,81.7,69.9,11.8,16.8,2,short,3,False,2.0,confident,True,
2026-01-19T20:25:42.522670,Nicolas Kicker,Itajai Challenger 2026,Grass,2.96,36.4,33.8,2.6,7.7,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:42.629767,Gonzalo Villanueva,Itajai Challenger 2026,Grass,3.0,35.6,33.3,2.3,6.8,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:42.850968,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,2.14,66.1,46.7,19.4,41.5,3,medium,3,False,3.0,strong,True,
2026-01-19T20:25:42.965072,Franco Agamenone,Itajai Challenger 2026,Grass,2.26,50.5,44.2,6.3,14.1,1,medium,3,False,1.0,standard,True,
2026-01-19T20:25:43.079176,Henrique Rocha,Oeiras Challenger 2026,Grass,2.42,45.0,41.3,3.7,8.9,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:43.302380,Daniil Glinka,Oeiras Challenger 2026,Grass,1.59,76.2,62.9,13.3,21.2,2,short,3,False,2.0,confident,True,
2026-01-19T20:25:43.414482,Johannus Monday,Oeiras Challenger 2026,Grass,1.26,84.0,79.4,4.6,5.8,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:43.766803,Jan Choinski,Oeiras Challenger 2026,Grass,2.3,47.6,43.5,4.1,9.5,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:43.931953,Yannick Hanfmann,Men's Australian Open 2026,Hard,40.0,10.0,2.5,7.5,300.0,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-19T20:25:44.114119,Michael Zheng,Men's Australian Open 2026,Hard,2.18,49.4,45.9,3.5,7.7,0,medium,3,False,0.0,no_bet,True,
2026-01-19T20:25:44.473446,Arthur Fery,Men's Australian Open 2026,Hard,2.48,52.4,40.3,12.1,30.0,2,medium,3,False,2.0,confident,True,
2026-01-19T20:25:44.656613,Cameron Norrie,Men's Australian Open 2026,Hard,1.39,75.6,71.9,3.7,5.1,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:44.834775,Francisco Cerundolo,Men's Australian Open 2026,Hard,1.27,81.8,78.7,3.1,3.9,0,short,3,False,0.0,no_bet,False,
2026-01-19T20:25:44.997924,Frances Tiafoe,Men's Australian Open 2026,Hard,1.4,79.0,71.4,7.6,10.6,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:45.280181,Samsonova/Shnaider,Ladies Australian Open 2026,Hard,1.48,72.7,67.6,5.1,7.6,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:45.420309,Kempen/Siskova,Ladies Australian Open 2026,Hard,8.6,14.0,11.6,2.4,20.4,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:45.491374,Erler/Galloway,Men's Australian Open 2026,Hard,1.45,72.7,69.0,3.7,5.4,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:45.562439,Brkic/Dzumhur,Men's Australian Open 2026,Hard,11.5,13.0,8.7,4.3,49.5,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-19T20:25:46.635071,Ebden/Ram,Men's Australian Open 2026,Hard,1.23,85.6,81.3,4.3,5.3,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:46.712141,Chan/Jiang,Ladies Australian Open 2026,Hard,1.5,72.7,66.7,6.0,9.0,1,short,3,False,1.0,standard,True,
2026-01-19T20:25:47.166110,Olmos/Sutjiadi,Ladies Australian Open 2026,Hard,1.28,81.9,78.1,3.8,4.8,0,short,3,False,0.0,no_bet,False,
2026-01-19T20:25:47.241178,Baptiste/Stearns,Ladies Australian Open 2026,Hard,1.3,81.9,76.9,5.0,6.5,0,short,3,False,0.0,no_bet,True,
2026-01-19T20:25:47.667956,Hunter/Joint,Ladies Australian Open 2026,Hard,1.27,85.6,78.7,6.9,8.7,1,short,3,False,1.0,standard,True,
2026-01-20T14:13:57.656693,Antonia Ruzic,Ladies Australian Open 2026,Hard,4.8,24.5,20.8,3.7,17.6,0,long,2,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:13:58.084518,Varvara Panshina,ITF Manama,Hard,2.94,51.8,34.0,17.8,52.3,3,medium,3,False,3.0,strong,True,
2026-01-20T14:13:58.125952,Dalila Jakupovic,ITF Leszno,Hard,6.6,62.1,15.2,46.9,309.9,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:58.146414,Susan Bandecchi,ITF Leszno,Hard,1.69,64.6,59.2,5.4,9.2,1,short,3,False,1.0,standard,True,
2026-01-20T14:13:58.166859,Arantxa Rus,ITF Manama,Hard,1.29,81.4,77.5,3.9,5.0,0,short,3,False,0.0,no_bet,True,
2026-01-20T14:13:58.188454,Nikola Bartunkova,Ladies Australian Open 2026,Hard,2.84,44.1,35.2,8.9,25.2,1,medium,3,False,1.0,standard,True,
2026-01-20T14:13:58.230759,Briana Szabo,ITF Manama,Hard,8.0,55.5,12.5,43.0,344.0,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:58.251805,Carole Monnet,ITF Manama,Hard,1.76,65.3,56.8,8.5,14.9,1,short,3,False,1.0,standard,True,
2026-01-20T14:13:58.272306,Maria Kalyakina,ITF Manama,Hard,3.4,34.1,29.4,4.7,15.9,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:13:58.294283,Michael Bassem Sobhy,Soma Bay Challenger 2026,Grass,4.0,28.2,25.0,3.2,12.8,0,long,2,False,0.0,no_bet,True,
2026-01-20T14:13:58.338431,Joel Schwaerzler,Soma Bay Challenger 2026,Grass,2.36,66.0,42.4,23.6,55.8,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:58.360617,Shintaro Mochizuki,Men's Australian Open 2026,Hard,7.6,26.4,13.2,13.2,100.6,2,longshot,1,False,1.0,confident,True,capped_from_2_to_1.0;longshot_warning
2026-01-20T14:13:58.401952,Wushuang Zheng,ITF Manama,Hard,5.4,45.0,18.5,26.5,143.0,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:58.422414,Chloe Paquet,ITF Manama,Hard,2.44,46.6,41.0,5.6,13.7,1,medium,3,False,1.0,standard,True,
2026-01-20T14:13:58.483914,Laura Hietaranta,ITF Leszno,Hard,2.8,39.2,35.7,3.5,9.8,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:13:58.505955,August Holmgren,Oeiras Challenger 2026,Grass,3.0,52.1,33.3,18.8,56.3,3,medium,3,False,3.0,strong,True,
2026-01-20T14:13:58.527392,Jurij Rodionov,Oeiras Challenger 2026,Grass,1.67,73.0,59.9,13.1,21.9,2,short,3,False,2.0,confident,True,
2026-01-20T14:13:58.548798,Guy Den Ouden,Soma Bay Challenger 2026,Grass,2.0,64.6,50.0,14.6,29.2,2,short,3,False,2.0,confident,True,
2026-01-20T14:13:58.571364,Rodrigo Pacheco Mendez,Soma Bay Challenger 2026,Grass,1.48,71.7,67.6,4.1,6.1,0,short,3,False,0.0,no_bet,True,
2026-01-20T14:13:58.613945,Mona Barthel,ITF Leszno,Hard,1.63,66.0,61.3,4.7,7.6,0,short,3,False,0.0,no_bet,True,
2026-01-20T14:13:58.636072,Ekaterina Ovcharenko,ITF Manama,Hard,9.6,19.8,10.4,9.4,90.1,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-20T14:13:58.679555,Daniel Merida,Oeiras Challenger 2026,Grass,3.0,48.2,33.3,14.9,44.6,2,medium,3,False,2.0,confident,True,
2026-01-20T14:13:58.703482,Petr Brunclik,Oeiras Challenger 2026,Grass,2.66,46.8,37.6,9.2,24.5,1,medium,3,False,1.0,standard,True,
2026-01-20T14:13:58.769429,Ergi Kirkin,Soma Bay Challenger 2026,Grass,2.34,66.0,42.7,23.3,54.4,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:58.790399,Florencia Belen Moron,ITF Buenos Aires,Clay,21.0,82.5,4.8,77.7,1632.5,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:58.810957,Camila Romero,ITF Buenos Aires,Clay,6.4,42.6,15.6,27.0,172.6,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:58.893287,Nicolas Mejia,Oeiras Challenger 2026,Grass,2.06,51.0,48.5,2.5,5.1,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:13:58.914942,Adolfo Daniel Vallejo,Itajai Challenger 2026,Grass,1.42,81.5,70.4,11.1,15.7,2,short,3,False,2.0,confident,True,
2026-01-20T14:13:58.955001,Gonzalo Bueno,Itajai Challenger 2026,Grass,1.67,69.9,59.9,10.0,16.7,2,short,3,False,2.0,confident,True,
2026-01-20T14:13:58.976636,Gonzalo Villanueva,Itajai Challenger 2026,Grass,3.5,34.0,28.6,5.4,19.0,1,medium,3,False,1.0,standard,True,
2026-01-20T14:13:58.997606,Melina Maria Maruca,ITF Buenos Aires,Clay,13.5,79.0,7.4,71.6,966.5,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:59.018881,Henrique Rocha,Oeiras Challenger 2026,Grass,2.4,53.3,41.7,11.6,27.9,2,medium,3,False,2.0,confident,True,
2026-01-20T14:13:59.143313,Gauthier Onclin,Oeiras Challenger 2026,Grass,2.62,42.5,38.2,4.3,11.4,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:13:59.184427,Lautaro Midon,Itajai Challenger 2026,Grass,2.32,48.3,43.1,5.2,12.1,1,medium,3,False,1.0,standard,True,
2026-01-20T14:13:59.206286,Juan Pablo Varillas,Itajai Challenger 2026,Grass,1.6,73.9,62.5,11.4,18.2,2,short,3,False,2.0,confident,True,
2026-01-20T14:13:59.227393,Tiago Pereira,Oeiras Challenger 2026,Grass,4.8,44.6,20.8,23.8,114.1,3,long,2,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:59.269474,Alexis Galarneau,Oeiras Challenger 2026,Grass,2.92,57.2,34.2,23.0,67.0,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.291130,Denis Yevseyev,Oeiras Challenger 2026,Grass,4.3,32.6,23.3,9.3,40.2,1,long,2,False,1.0,standard,True,longshot_warning
2026-01-20T14:13:59.311789,Valentina Ryser,ITF Leszno,Hard,2.66,60.4,37.6,22.8,60.7,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.332590,Nehanda Thomias,ITF Petit Bourg,Hard,34.0,69.8,2.9,66.9,2273.2,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:13:59.353180,Daphnee Mpetshi Perricard,ITF Petit Bourg,Hard,2.18,85.2,45.9,39.3,85.7,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.375055,Jan Choinski,Oeiras Challenger 2026,Grass,2.3,57.9,43.5,14.4,33.2,2,medium,3,False,2.0,confident,True,
2026-01-20T14:13:59.438772,Jaeda Daniel,ITF Petit Bourg,Hard,1.42,82.3,70.4,11.9,16.9,2,short,3,False,2.0,confident,True,
2026-01-20T14:13:59.462047,Juan Bautista Torres,Itajai Challenger 2026,Grass,1.48,72.7,67.6,5.1,7.6,1,short,3,False,1.0,standard,True,
2026-01-20T14:13:59.483499,Gabi Adrian Boitan,Itajai Challenger 2026,Grass,3.2,53.9,31.2,22.7,72.5,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.503734,Jasmijn Gimbrere,ITF Petit Bourg,Hard,2.58,61.5,38.8,22.7,58.7,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.526263,Nicolas Kicker,Itajai Challenger 2026,Grass,2.98,42.9,33.6,9.3,27.8,1,medium,3,False,1.0,standard,True,
2026-01-20T14:13:59.547780,Juan Manuel La Serna,Itajai Challenger 2026,Grass,1.76,76.8,56.8,20.0,35.2,3,short,3,False,3.0,strong,True,
2026-01-20T14:13:59.570121,Eduardo Ribeiro,Itajai Challenger 2026,Grass,2.74,49.6,36.5,13.1,35.9,2,medium,3,False,2.0,confident,True,
2026-01-20T14:13:59.590890,Pauline Payet,ITF Petit Bourg,Hard,1.88,86.7,53.2,33.5,63.0,3,short,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.633954,Yannick Hanfmann,Men's Australian Open 2026,Hard,42.0,12.9,2.4,10.5,441.8,2,longshot,1,False,1.0,confident,True,capped_from_2_to_1.0;longshot_warning
2026-01-20T14:13:59.654768,Corentin Moutet,Men's Australian Open 2026,Hard,1.76,81.7,56.8,24.9,43.8,3,short,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:13:59.696006,Tomas Martin Etcheverry,Men's Australian Open 2026,Hard,1.72,75.0,58.1,16.9,29.0,3,short,3,False,3.0,strong,True,
2026-01-20T14:13:59.717741,Cameron Norrie,Men's Australian Open 2026,Hard,1.43,73.9,69.9,4.0,5.7,0,short,3,False,0.0,no_bet,True,
2026-01-20T14:13:59.739027,Damir Dzumhur,Men's Australian Open 2026,Hard,4.8,26.7,20.8,5.9,28.2,1,long,2,False,1.0,standard,True,longshot_warning
2026-01-20T14:13:59.762343,Francisco Comesana,Men's Australian Open 2026,Hard,3.35,33.8,29.9,3.9,13.2,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:13:59.783983,Kamil Majchrzak,Men's Australian Open 2026,Hard,2.48,44.2,40.3,3.9,9.6,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:13:59.804920,Talia Gibson,Ladies Australian Open 2026,Hard,5.6,21.6,17.9,3.7,21.0,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:13:59.826028,Linda Klimovicova,Ladies Australian Open 2026,Hard,8.4,15.2,11.9,3.3,27.7,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:13:59.847433,Thiago Agustin Tirante,Men's Australian Open 2026,Hard,8.8,15.6,11.4,4.2,37.3,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:13:59.868538,Anna Bondar,Ladies Australian Open 2026,Hard,2.28,60.3,43.9,16.4,37.5,3,medium,3,False,3.0,strong,True,
2026-01-20T14:13:59.910177,Zhuoxuan Bai,Ladies Australian Open 2026,Hard,50.0,12.8,2.0,10.8,540.0,2,longshot,1,False,1.0,confident,True,capped_from_2_to_1.0;longshot_warning
2026-01-20T14:13:59.930418,Quentin Halys,Men's Australian Open 2026,Hard,7.6,20.1,13.2,6.9,52.8,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-20T14:13:59.951440,Victoria Mboko,Ladies Australian Open 2026,Hard,1.4,78.3,71.4,6.9,9.6,1,short,3,False,1.0,standard,True,
2026-01-20T14:13:59.972820,Alejandro Davidovich Fokina,Men's Australian Open 2026,Hard,1.46,77.0,68.5,8.5,12.4,1,short,3,False,1.0,standard,True,
2026-01-20T14:13:59.993031,Hailey Baptiste,Ladies Australian Open 2026,Hard,1.67,82.7,59.9,22.8,38.1,3,short,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:14:00.013828,Elsa Jacquemot,Ladies Australian Open 2026,Hard,3.1,61.1,32.3,28.8,89.4,3,medium,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:14:00.035835,Anastasia Potapova,Ladies Australian Open 2026,Hard,3.05,34.9,32.8,2.1,6.4,0,medium,3,False,0.0,no_bet,True,
2026-01-20T14:14:00.056832,Clara Tauson,Ladies Australian Open 2026,Hard,1.5,87.0,66.7,20.3,30.5,3,short,3,True,3.0,strong,True,edge_override_applied
2026-01-20T14:14:00.077746,Olga Danilovic,Ladies Australian Open 2026,Hard,10.5,13.8,9.5,4.3,44.9,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:14:00.098904,Nuno Borges,Men's Australian Open 2026,Hard,1.51,69.5,66.2,3.3,4.9,0,short,3,False,0.0,no_bet,False,
2026-01-20T14:14:00.119930,Alycia Parks,Ladies Australian Open 2026,Hard,9.4,21.8,10.6,11.2,104.9,2,longshot,1,False,1.0,confident,True,capped_from_2_to_1.0;longshot_warning
2026-01-20T14:14:00.140683,Alexander Shevchenko,Men's Australian Open 2026,Hard,5.1,25.9,19.6,6.3,32.1,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-20T14:14:00.162770,Daniel Michalski,Phan Thiet Challenger 2026,Grass,3.4,47.9,29.4,18.5,62.9,3,medium,3,False,3.0,strong,True,
2026-01-20T14:14:00.184310,Marek Gengel,Phan Thiet Challenger 2026,Grass,1.45,77.3,69.0,8.3,12.1,1,short,3,False,1.0,standard,True,
2026-01-20T14:14:00.288041,Ajla Tomljanovic,Ladies Australian Open 2026,Hard,2.26,56.3,44.2,12.1,27.2,2,medium,3,False,2.0,confident,True,
2026-01-20T14:14:00.309440,Alexandre Muller,Men's Australian Open 2026,Hard,13.0,17.4,7.7,9.7,126.2,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-20T14:14:00.330426,Maria Sakkari,Ladies Australian Open 2026,Hard,5.7,19.7,17.5,2.2,12.3,0,longshot,1,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:14:00.350844,Alex De Minaur,Men's Australian Open 2026,Hard,1.18,88.0,84.7,3.3,3.8,0,short,3,False,0.0,no_bet,False,
2026-01-20T14:14:00.393146,Priscilla Hon,Ladies Australian Open 2026,Hard,6.2,23.0,16.1,6.9,42.6,1,longshot,1,False,1.0,standard,True,longshot_warning
2026-01-20T14:15:57.155161,Antonia Ruzic,Ladies Australian Open 2026,Hard,4.8,24.5,20.8,3.7,17.6,0,long,2,False,0.0,no_bet,True,longshot_warning
2026-01-20T14:15:57.176520,Varvara Panshina,ITF Manama,Hard,2.94,51.8,34.0,17.8,52.3,3,medium,3,False,3.0,strong,True,
2026-01-20T14:15:57.218090,Dalila Jakupovic,ITF Leszno,Hard,6.6,62.1,15.2,46.9,309.9,3,longshot,1,True,3.0,strong,True,edge_override_applied;longshot_warning
2026-01-20T14:15:57.239383,Susan Bandecchi,ITF Leszno,Hard,1.69,64.6,59.2,5.4,9.2,1,short,3,False,1.0,standard,True,
2026-01-20T14:15:57.261798,Arantxa Rus,ITF Manama,Hard,1.29,81.4,77.5,3.9,5.0,0,short,3,False,0.0,no_bet,True,
